	
 +2208	 +2208		 +4471	 +4471		 +6406	 +6406		 +8242	 +8242		 +9692	 +9692		+11241	+11241		+12867	+12867		+13778	+13778		
+14725	+14725		+15692	+15692		+16158	+16158		+16113	+16113		+16068	+16068		+15767	+15767		+15469	+15469		+14673	+14673		
+13647	+13647		+12406	+12406		+10715	+10715		 +9107	 +9107		 +7353	 +7353		 +5734	 +5734		 +3514	 +3514		 +1491	 +1491		
  -559	  -559		 -2605	 -2605		 -4614	 -4614		 -6299	 -6299		 -8141	 -8141		-10111	-10111		-11414	-11414		-12794	-12794		
-13973	-13973		-15189	-15189		-15915	-15915		-16394	-16394		-16364	-16364		-16334	-16334		-16046	-16046		-15507	-15507		
-14725	-14725		-13711	-13711		-12482	-12482		-11313	-11313		 -9459	 -9459		 -7968	 -7968		 -5844	 -5844		 -4140	 -4140		
 -2119	 -2119		   -70	   -70		 +1977	 +1977		 +3989	 +3989		 +6191	 +6191		 +8039	 +8039		 +9761	 +9761		+11330	+11330		
+12465	+12465		+13912	+13912		+14885	+14885		+15624	+15624		+15862	+15862		+16102	+16102		+16086	+16086		+15814	+15814		
+15289	+15289		+14520	+14520		+13519	+13519		+12557	+12557		+10887	+10887		 +9554	 +9554		 +7558	 +7558		 +5952	 +5952		
 +3741	 +3741		 +1723	 +1723		  -326	  -326		 -2374	 -2374		 -4389	 -4389		 -6083	 -6083		 -8193	 -8193		 -9667	 -9667		
-11245	-11245		-12903	-12903		-14106	-14106		-14836	-14836		-15588	-15588		-16096	-16096		-16352	-16352		-16350	-16350		
-16092	-16092		-15581	-15581		-14826	-14826		-14094	-14094		-12888	-12888		-11228	-11228		 -9648	 -9648		 -7917	 -7917		
 -6061	 -6061		 -4366	 -4366		 -2351	 -2351		  -302	  -302		 +1746	 +1746		 +3764	 +3764		 +5974	 +5974		 +7579	 +7579		
 +9573	 +9573		+10904	+10904		+12572	+12572		+13531	+13531		+14530	+14530		+15296	+15296		+15818	+15818		+16088	+16088		
+16101	+16101		+15857	+15857		+15617	+15617		+14875	+14875		+13900	+13900		+12450	+12450		+11313	+11313		 +9742	 +9742		
 +8019	 +8019		 +6169	 +6169		 +4223	 +4223		 +1954	 +1954		   -93	   -93		 -2142	 -2142		 -4162	 -4162		 -5865	 -5865		
 -7988	 -7988		 -9734	 -9734		-11330	-11330		-12497	-12497		-13724	-13724		-14735	-14735		-15515	-15515		-16051	-16051		
-16335	-16335		-16363	-16363		-16390	-16390		-15908	-15908		-15180	-15180		-13961	-13961		-12779	-12779		-11397	-11397		
-10092	-10092		 -8120	 -8120		 -6277	 -6277		 -4336	 -4336		 -2582	 -2582		  -536	  -536		 +1514	 +1514		 +3537	 +3537		
 +5756	 +5756		 +7373	 +7373		 +9126	 +9126		+10732	+10732		+12166	+12166		+13660	+13660		+14684	+14684		+15477	+15477		
+15771	+15771		+16070	+16070		+16113	+16113		+16154	+16154		+15686	+15686		+14971	+14971		+13766	+13766		+12852	+12852		
+11225	+11225		 +9673	 +9673		 +8222	 +8222		 +6129	 +6129		 +4448	 +4448		 +2185	 +2185		  +140	  +140		 -1910	 -1910		
 -3935	 -3935		 -5903	 -5903		 -7782	 -7782		 -9542	 -9542		-10901	-10901		-12601	-12601		-13851	-13851		-14888	-14888		
-15694	-15694		-16003	-16003		-16316	-16316		-16373	-16373		-16429	-16429		-15975	-15975		-15018	-15018		-14338	-14338		
-13180	-13180		-11820	-11820		-10278	-10278		 -8322	 -8322		 -6748	 -6748		 -4560	 -4560		 -2557	 -2557		  -769	  -769		
 +1538	 +1538		 +3309	 +3309		 +5281	 +5281		 +7166	 +7166		 +8934	 +8934		+10814	+10814		+12012	+12012		+13274	+13274		
+14323	+14323		+15399	+15399		+15977	+15977		+16049	+16049		+16121	+16121		+16191	+16191		+15496	+15496		+14809	+14809		
+14141	+14141		+12740	+12740		+11646	+11646		 +9858	 +9858		 +8167	 +8167		 +6343	 +6343		 +4672	 +4672		 +2672	 +2672		
  +630	  +630		 -1422	 -1422		 -3707	 -3707		 -5683	 -5683		 -7318	 -7318		 -9093	 -9093		-10726	-10726		-12190	-12190		
-13463	-13463		-14525	-14525		-15359	-15359		-16207	-16207		-16293	-16293		-16380	-16380		-16465	-16465		-15783	-15783		
-15366	-15366		-14456	-14456		-13322	-13322		-11728	-11728		-10205	-10205		 -8779	 -8779		 -6962	 -6962		 -4784	 -4784		
 -2787	 -2787		  -746	  -746		 +1305	 +1305		 +3337	 +3337		 +5061	 +5061		 +7213	 +7213		 +8996	 +8996		+10382	+10382		
+12112	+12112		+13397	+13397		+14215	+14215		+15062	+15062		+15924	+15924		+16025	+16025		+16125	+16125		+16225	+16225		
+15558	+15558		+15155	+15155		+14002	+14002		+13136	+13136		+11809	+11809		+10296	+10296		 +8366	 +8366		 +6556	 +6556		
 +4895	 +4895		 +2902	 +2902		  +863	  +863		 -1189	 -1189		 -3223	 -3223		 -5462	 -5462		 -7108	 -7108		 -8898	 -8898		
-10804	-10804		-12289	-12289		-13585	-13585		-14672	-14672		-15276	-15276		-16152	-16152		-16267	-16267		-16383	-16383		
-16497	-16497		-15844	-15844		-15455	-15455		-14315	-14315		-13206	-13206		-12146	-12146		-10387	-10387		 -8977	 -8977		
 -7174	 -7174		 -5007	 -5007		 -3017	 -3017		  -979	  -979		 +1072	 +1072		 +3108	 +3108		 +4840	 +4840		 +7003	 +7003		
 +8800	 +8800		+10203	+10203		+11698	+11698		+13005	+13005		+14360	+14360		+14977	+14977		+15612	+15612		+16253	+16253		
+16127	+16127		+16000	+16000		+15873	+15873		+14986	+14986		+14371	+14371		+13019	+13019		+11714	+11714		+10221	+10221		
 +8820	 +8820		 +7024	 +7024		 +4862	 +4862		 +3131	 +3131		 +1096	 +1096		  -956	  -956		 -2994	 -2994		 -5241	 -5241		
 -6897	 -6897		 -8701	 -8701		-10369	-10369		-12130	-12130		-13192	-13192		-14303	-14303		-15446	-15446		-15838	-15838		
-16494	-16494		-16382	-16382		-16270	-16270		-16158	-16158		-15284	-15284		-14683	-14683		-13599	-13599		-12305	-12305		
-10822	-10822		 -8918	 -8918		 -7129	 -7129		 -5484	 -5484		 -3246	 -3246		 -1212	 -1212		  +839	  +839		 +2879	 +2879		
 +4873	 +4873		 +6535	 +6535		 +8346	 +8346		+10278	+10278		+11793	+11793		+13122	+13122		+13990	+13990		+15146	+15146		
+15552	+15552		+16222	+16222		+16125	+16125		+16027	+16027		+15930	+15930		+15070	+15070		+14226	+14226		+13410	+13410		
+12128	+12128		+10399	+10399		 +9015	 +9015		 +7234	 +7234		 +5083	 +5083		 +3360	 +3360		 +1329	 +1329		  -723	  -723		
 -2764	 -2764		 -4762	 -4762		 -6941	 -6941		 -8759	 -8759		-10187	-10187		-11712	-11712		-13052	-13052		-14444	-14444		
-15101	-15101		-15777	-15777		-16461	-16461		-16379	-16379		-16296	-16296		-16213	-16213		-15623	-15623		-14536	-14536		
-13477	-13477		-12206	-12206		-10744	-10744		 -9113	 -9113		 -7338	 -7338		 -5705	 -5705		 -3474	 -3474		 -1445	 -1445		
  +606	  +606		 +2649	 +2649		 +4650	 +4650		 +6322	 +6322		 +8147	 +8147		+10095	+10095		+11630	+11630		+12725	+12725		
+14129	+14129		+14799	+14799		+15489	+15489		+16188	+16188		+16120	+16120		+16051	+16051		+15983	+15983		+15407	+15407		
+14333	+14333		+13287	+13287		+12028	+12028		+10831	+10831		 +8953	 +8953		 +7443	 +7443		 +5303	 +5303		 +3588	 +3588		
 +1561	 +1561		  -490	  -490		 -2534	 -2534		 -4538	 -4538		 -6727	 -6727		 -8558	 -8558		-10259	-10259		-11803	-11803		
-13166	-13166		-14070	-14070		-15009	-15009		-15968	-15968		-16425	-16425		-16372	-16372		-16318	-16318		-16008	-16008		
-15702	-15702		-14898	-14898		-13864	-13864		-12616	-12616		-10919	-10919		 -9562	 -9562		 -7802	 -7802		 -5925	 -5925		
 -3958	 -3958		 -1677	 -1677		  +373	  +373		 +2418	 +2418		 +4426	 +4426		 +6107	 +6107		 +8201	 +8201		 +9655	 +9655		
+11208	+11208		+12838	+12838		+13754	+13754		+14962	+14962		+15679	+15679		+16150	+16150		+16112	+16112		+16072	+16072		
+15776	+15776		+15485	+15485		+14694	+14694		+13673	+13673		+12181	+12181		+10749	+10749		 +9145	 +9145		 +7394	 +7394		
 +5522	 +5522		 +3560	 +3560		 +1793	 +1793		  -256	  -256		 -2303	 -2303		 -4313	 -4313		 -6512	 -6512		 -8100	 -8100		
-10073	-10073		-11636	-11636		-12765	-12765		-14205	-14205		-15170	-15170		-15901	-15901		-16386	-16386		-16362	-16362		
-16337	-16337		-16056	-16056		-15522	-15522		-14745	-14745		-13737	-13737		-12512	-12512		-11348	-11348		 -9753	 -9753		
 -8009	 -8009		 -5887	 -5887		 -4185	 -4185		 -2165	 -2165		  -116	  -116		 +1931	 +1931		 +4200	 +4200		 +6148	 +6148		
 +7998	 +7998		 +9468	 +9468		+11296	+11296		+12435	+12435		+13887	+13887		+14865	+14865		+15354	+15354		+15853	+15853		
+16100	+16100		+16089	+16089		+15823	+15823		+15303	+15303		+14540	+14540		+13544	+13544		+12587	+12587		+10921	+10921		
 +9592	 +9592		 +7599	 +7599		 +5996	 +5996		 +3786	 +3786		 +1769	 +1769		  -279	  -279		 -2327	 -2327		 -4087	 -4087		
 -6039	 -6039		 -7896	 -7896		 -9629	 -9629		-11211	-11211		-12873	-12873		-14081	-14081		-14816	-14816		-15574	-15574		
-16088	-16088		-16349	-16349		-16353	-16353		-16101	-16101		-15595	-15595		-14846	-14846		-14118	-14118		-12918	-12918		
-11262	-11262		 -9686	 -9686		 -8214	 -8214		 -6104	 -6104		 -4411	 -4411		 -2397	 -2397		  -349	  -349		 +1700	 +1700		
 +3718	 +3718		 +5931	 +5931		 +7794	 +7794		 +9535	 +9535		+11126	+11126		+12286	+12286		+13506	+13506		+14510	+14510		
+15281	+15281		+15809	+15809		+16085	+16085		+16104	+16104		+15866	+15866		+15631	+15631		+14895	+14895		+13924	+13924		
+12480	+12480		+11347	+11347		 +9780	 +9780		 +8060	 +8060		 +6213	 +6213		 +4012	 +4012		 +2001	 +2001		   -46	   -46		
 -2096	 -2096		 -4117	 -4117		 -5822	 -5822		 -7947	 -7947		 -9440	 -9440		-11296	-11296		-12467	-12467		-13698	-13698		
-14971	-14971		-15500	-15500		-16042	-16042		-16332	-16332		-16365	-16365		-16398	-16398		-15921	-15921		-15199	-15199		
-13985	-13985		-13065	-13065		-11431	-11431		 -9873	 -9873		 -8161	 -8161		 -6320	 -6320		 -4637	 -4637		 -2628	 -2628		
  -582	  -582		 +1468	 +1468		 +3492	 +3492		 +5713	 +5713		 +7332	 +7332		 +9088	 +9088		+10698	+10698		+12391	+12391		
+13634	+13634		+14663	+14663		+15462	+15462		+15762	+15762		+16066	+16066		+16114	+16114		+16162	+16162		+15699	+15699		
+14734	+14734		+13790	+13790		+12881	+12881		+11258	+11258		 +9710	 +9710		 +8262	 +8262		 +6428	 +6428		 +4237	 +4237		
 +2231	 +2231		  +187	  +187		 -1864	 -1864		 -3890	 -3890		 -5603	 -5603		 -7740	 -7740		 -9504	 -9504		-11122	-11122		
-12570	-12570		-13825	-13825		-14867	-14867		-15679	-15679		-16249	-16249		-16312	-16312		-16375	-16375		-16436	-16436		
-15988	-15988		-15037	-15037		-14362	-14362		-12953	-12953		-11853	-11853		-10315	-10315		 -8362	 -8362		 -6535	 -6535		
 -4605	 -4605		 -2859	 -2859		  -816	  -816		 +1235	 +1235		 +3264	 +3264		 +5493	 +5493		 +7124	 +7124		 +8895	 +8895		
+10779	+10779		+11981	+11981		+13247	+13247		+14301	+14301		+15383	+15383		+15967	+15967		+16044	+16044		+16122	+16122		
+16198	+16198		+15508	+15508		+14827	+14827		+14165	+14165		+12768	+12768		+11423	+11423		 +9894	 +9894		 +8463	 +8463		
 +6386	 +6386		 +4717	 +4717		 +2462	 +2462		  +420	  +420		 -1631	 -1631		 -3662	 -3662		 -5639	 -5639		 -7532	 -7532		
 -9310	 -9310		-10691	-10691		-12415	-12415		-13693	-13693		-14503	-14503		-15342	-15342		-16196	-16196		-16288	-16288		
-16380	-16380		-16471	-16471		-15796	-15796		-15384	-15384		-14223	-14223		-13350	-13350		-11760	-11760		-10498	-10498		
 -8818	 -8818		 -7004	 -7004		 -4829	 -4829		 -3089	 -3089		 -1049	 -1049		 +1003	 +1003		 +3036	 +3036		 +5017	 +5017		
 +7171	 +7171		 +8701	 +8701		+10602	+10602		+12081	+12081		+13370	+13370		+14449	+14449		+15045	+15045		+15913	+15913		
+16019	+16019		+16126	+16126		+16232	+16232		+15570	+15570		+15172	+15172		+14024	+14024		+13164	+13164		+11841	+11841		
+10333	+10333		 +8406	 +8406		 +6599	 +6599		 +4940	 +4940		 +2692	 +2692		  +653	  +653		 -1398	 -1398		 -3433	 -3433		
 -5418	 -5418		 -7066	 -7066		 -8859	 -8859		-10769	-10769		-12002	-12002		-13302	-13302		-14649	-14649		-15259	-15259		
-16141	-16141		-16262	-16262		-16383	-16383		-16503	-16503		-15856	-15856		-15472	-15472		-14593	-14593		-13233	-13233		
-11922	-11922		-10423	-10423		 -9016	 -9016		 -7216	 -7216		 -5051	 -5051		 -3063	 -3063		 -1282	 -1282		 +1026	 +1026		
 +2807	 +2807		 +4795	 +4795		 +6960	 +6960		 +8760	 +8760		+10167	+10167		+11666	+11666		+12977	+12977		+14337	+14337		
+15216	+15216		+15600	+15600		+16247	+16247		+16127	+16127		+16006	+16006		+15885	+15885		+15003	+15003		+14393	+14393		
+13046	+13046		+11746	+11746		+10513	+10513		 +8603	 +8603		 +6810	 +6810		 +5162	 +5162		 +3177	 +3177		 +1142	 +1142		
  -909	  -909		 -2948	 -2948		 -5196	 -5196		 -6855	 -6855		 -8662	 -8662		-10589	-10589		-12097	-12097		-13420	-13420		
-14280	-14280		-15428	-15428		-15826	-15826		-16488	-16488		-16382	-16382		-16275	-16275		-16169	-16169		-15301	-15301		
-14705	-14705		-13626	-13626		-12337	-12337		-10858	-10858		 -8957	 -8957		 -7427	 -7427		 -5273	 -5273		 -3292	 -3292		
 -1259	 -1259		  +793	  +793		 +2833	 +2833		 +4573	 +4573		 +6748	 +6748		 +8562	 +8562		+10242	+10242		+11504	+11504		
+13094	+13094		+13967	+13967		+15128	+15128		+15540	+15540		+16215	+16215		+16124	+16124		+16032	+16032		+15940	+15940		
+15086	+15086		+14247	+14247		+13437	+13437		+12159	+12159		+10435	+10435		 +9054	 +9054		 +7276	 +7276		 +5383	 +5383		
 +3406	 +3406		 +1375	 +1375		  -676	  -676		 -2718	 -2718		 -4973	 -4973		 -6642	 -6642		 -8719	 -8719		-10150	-10150		
-11679	-11679		-13024	-13024		-14421	-14421		-15083	-15083		-15764	-15764		-16454	-16454		-16378	-16378		-16300	-16300		
-16223	-16223		-15639	-15639		-14557	-14557		-13503	-13503		-12237	-12237		-11035	-11035		 -9151	 -9151		 -7380	 -7380		
 -5749	 -5749		 -3520	 -3520		 -1491	 -1491		  +560	  +560		 +2603	 +2603		 +4349	 +4349		 +6279	 +6279		 +8106	 +8106		
+10059	+10059		+11597	+11597		+12697	+12697		+14106	+14106		+14781	+14781		+15732	+15732		+16180	+16180		+16119	+16119		
+16056	+16056		+15993	+15993		+15423	+15423		+14611	+14611		+13569	+13569		+12314	+12314		+10866	+10866		 +9248	 +9248		
 +7484	 +7484		 +5347	 +5347		 +3634	 +3634		 +1608	 +1608		  -443	  -443		 -2487	 -2487		 -4493	 -4493		 -6684	 -6684		
 -8518	 -8518		 -9966	 -9966		-11514	-11514		-13137	-13137		-14046	-14046		-14990	-14990		-15955	-15955		-16418	-16418		
-16370	-16370		-16322	-16322		-16018	-16018		-15718	-15718		-14919	-14919		-13890	-13890		-12647	-12647		-10954	-10954		
 -9600	 -9600		 -7588	 -7588		 -5969	 -5969		 -3748	 -3748		 -1724	 -1724		  +326	  +326		 +2372	 +2372		 +4381	 +4381		
 +6064	 +6064		 +7905	 +7905		 +9617	 +9617		+11175	+11175		+12809	+12809		+13729	+13729		+14943	+14943		+15665	+15665		
+16142	+16142		+16109	+16109		+16076	+16076		+15786	+15786		+15244	+15244		+14715	+14715		+13442	+13442		+12211	+12211		
+11040	+11040		 +9184	 +9184		 +7691	 +7691		 +5566	 +5566		 +3861	 +3861		 +1840	 +1840		  -210	  -210		 -2257	 -2257		
 -4268	 -4268		 -6469	 -6469		 -8316	 -8316		-10036	-10036		-11603	-11603		-12736	-12736		-14180	-14180		-15151	-15151		
-15887	-15887		-16122	-16122		-16360	-16360		-16341	-16341		-16065	-16065		-15537	-15537		-14766	-14766		-13762	-13762		
-12542	-12542		-11382	-11382		 -9791	 -9791		 -8050	 -8050		 -6187	 -6187		 -3974	 -3974		 -1956	 -1956		   +93	   +93		
 +2141	 +2141		 +4155	 +4155		 +5848	 +5848		 +7958	 +7958		 +9430	 +9430		+11006	+11006		+12662	+12662		+13862	+13862		
+14590	+14590		+15339	+15339		+15845	+15845		+16097	+16097		+16093	+16093		+15832	+15832		+15318	+15318		+14560	+14560		
+13825	+13825		+12617	+12617		+10955	+10955		 +9373	 +9373		 +7640	 +7640		 +5783	 +5783		 +3831	 +3831		 +2071	 +2071		
   +23	   +23		 -2025	 -2025		 -4042	 -4042		 -6252	 -6252		 -7855	 -7855		 -9848	 -9848		-11177	-11177		-12843	-12843		
-13800	-13800		-14796	-14796		-15559	-15559		-16079	-16079		-16345	-16345		-16356	-16356		-16109	-16109		-15610	-15610		
-15121	-15121		-14143	-14143		-12691	-12691		-11552	-11552		 -9724	 -9724		 -8254	 -8254		 -6404	 -6404		 -4456	 -4456		
 -2187	 -2187		  -140	  -140		 +1909	 +1909		 +3929	 +3929		 +5631	 +5631		 +7753	 +7753		 +9497	 +9497		+11092	+11092		
+12256	+12256		+13481	+13481		+14489	+14489		+15266	+15266		+15800	+15800		+16081	+16081		+16106	+16106		+16130	+16130		
+15645	+15645		+14914	+14914		+13949	+13949		+12509	+12509		+11380	+11380		 +9817	 +9817		 +7844	 +7844		 +6256	 +6256		
 +4057	 +4057		 +2047	 +2047		  +256	  +256		 -2049	 -2049		 -3816	 -3816		 -5778	 -5778		 -7650	 -7650		 -9401	 -9401		
-11005	-11005		-12437	-12437		-13929	-13929		-14950	-14950		-15741	-15741		-16032	-16032		-16328	-16328		-16368	-16368		
-16406	-16406		-15935	-15935		-15218	-15218		-14010	-14010		-13094	-13094		-11464	-11464		 -9911	 -9911		 -8457	 -8457		
 -6363	 -6363		 -4682	 -4682		 -2674	 -2674		  -629	  -629		 +1421	 +1421		 +3702	 +3702		 +5669	 +5669		 +7546	 +7546		
 +9306	 +9306		+10663	+10663		+12360	+12360		+13608	+13608		+14642	+14642		+15446	+15446		+15752	+15752		+16062	+16062		
+16116	+16116		+16169	+16169		+15712	+15712		+14753	+14753		+13814	+13814		+12910	+12910		+11547	+11547		+10003	+10003		
 +8302	 +8302		 +6471	 +6471		 +4282	 +4282		 +2278	 +2278		  +234	  +234		 -1817	 -1817		 -3844	 -3844		 -5559	 -5559		
 -7699	 -7699		 -9209	 -9209		-11087	-11087		-12284	-12284		-13543	-13543		-14589	-14589		-15663	-15663		-16239	-16239		
-16307	-16307		-16376	-16376		-16444	-16444		-15745	-15745		-15055	-15055		-14385	-14385		-12981	-12981		-11886	-11886		
-10351	-10351		 -8403	 -8403		 -6578	 -6578		 -4906	 -4906		 -2905	 -2905		  -862	  -862		 +1189	 +1189		 +3218	 +3218		
 +5449	 +5449		 +7082	 +7082		 +8857	 +8857		+10488	+10488		+11950	+11950		+13221	+13221		+14280	+14280		+15367	+15367		
+15957	+15957		+16040	+16040		+16123	+16123		+16205	+16205		+15521	+15521		+14845	+14845		+14188	+14188		+12796	+12796		
+11456	+11456		 +9931	 +9931		 +8503	 +8503		 +6685	 +6685		 +4506	 +4506		 +2508	 +2508		  +467	  +467		 -1585	 -1585		
 -3616	 -3616		 -5339	 -5339		 -7490	 -7490		 -9271	 -9271		-10655	-10655		-12384	-12384		-13666	-13666		-14482	-14482		
-15326	-15326		-16186	-16186		-16283	-16283		-16381	-16381		-16478	-16478		-15808	-15808		-15402	-15402		-14246	-14246		
-13378	-13378		-12049	-12049		-10534	-10534		 -8602	 -8602		 -6791	 -6791		 -5129	 -5129		 -3135	 -3135		 -1095	 -1095		
  +956	  +956		 +2990	 +2990		 +5228	 +5228		 +6873	 +6873		 +8662	 +8662		+10566	+10566		+12049	+12049		+13343	+13343		
+14427	+14427		+15028	+15028		+15902	+15902		+16014	+16014		+16126	+16126		+16238	+16238		+15582	+15582		+15190	+15190		
+14047	+14047		+12936	+12936		+11874	+11874		+10113	+10113		 +8445	 +8445		 +6641	 +6641		 +4985	 +4985		 +2738	 +2738		
  +700	  +700		 -1352	 -1352		 -3387	 -3387		 -5118	 -5118		 -7280	 -7280		 -9076	 -9076		-10477	-10477		-11970	-11970		
-13275	-13275		-14627	-14627		-15242	-15242		-16129	-16129		-16512	-16512		-16383	-16383		-16509	-16509		-15868	-15868		
-15233	-15233		-14616	-14616		-13261	-13261		-11954	-11954		-10459	-10459		 -9056	 -9056		 -7259	 -7259		 -5096	 -5096		
 -3364	 -3364		 -1328	 -1328		  +723	  +723		 +2761	 +2761		 +4751	 +4751		 +6918	 +6918		 +8721	 +8721		+10131	+10131		
+11890	+11890		+12950	+12950		+14059	+14059		+15199	+15199		+15588	+15588		+16241	+16241		+16127	+16127		+16011	+16011		
